ID,fmc,lai,landcover,n,soil,443,490,560,665,705,740,783,842,865,945,1375,1610,2190
7922,191.213483,1.66721661,grass,2.15963822,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7923,191.4162538,1.60131411,grass,1.64977678,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7924,191.7297083,1.3768591,grass,1.81136557,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7925,192.0027764,1.54631323,grass,1.53811325,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7926,192.4518376,1.32141706,grass,1.00633717,,0.028423,0.037885,0.082485,0.05256,0.11987,0.25054,0.28483,0.301,0.30814,0.32474,0.24246,0.25141,0.14037
7927,192.5124532,1.44964367,grass,1.37786048,,0.031855,0.042659,0.089808,0.059666,0.12853,0.25433,0.28743,0.3043,0.3118,0.32911,0.23901,0.248,0.14032
7928,192.8293412,1.42689991,grass,1.59667393,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7929,192.9686387,1.23792933,grass,1.48711258,,0.031293,0.042399,0.090809,0.057851,0.12846,0.2518,0.28284,0.29898,0.30625,0.32263,0.22475,0.22707,0.12332
7930,193.1739887,1.4457852,grass,1.61681276,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7931,193.7263004,1.75429893,grass,1.21643975,,0.028461,0.038165,0.084594,0.050688,0.12016,0.26201,0.2993,0.31514,0.32228,0.3384,0.23799,0.2382,0.12699
7932,193.784661,1.27797497,grass,2.22254267,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7933,194.1644279,1.3733836,grass,2.26763628,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7934,194.2541372,1.37781735,grass,2.17209505,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7935,194.2879067,1.66587812,grass,2.40599065,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7936,194.5215862,1.36423102,grass,2.24911918,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7937,194.6111329,1.23837006,grass,2.24136858,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7938,194.9558936,1.30687571,grass,2.48918454,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7939,195.4011433,1.3364638,grass,1.92524768,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7940,195.591884,1.52476203,grass,1.51795574,,0.02964,0.040705,0.092247,0.051946,0.12833,0.27932,0.31761,0.33234,0.33887,0.35393,0.26934,0.27155,0.15276
7941,195.6910939,1.39021051,grass,2.17965217,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7942,195.9948564,1.48418496,grass,2.23960414,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7943,196.1137147,1.65193111,grass,1.43744262,,0.030419,0.041089,0.089565,0.054482,0.12577,0.26279,0.2981,0.31399,0.32118,0.33731,0.23401,0.23363,0.12537
7944,197.3518766,1.68997675,grass,1.53626786,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7945,197.4802151,1.24236999,grass,2.1224387,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7946,197.4981332,1.40554029,grass,1.50897465,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7947,197.6088694,1.3818263,grass,1.57623725,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7948,197.7879646,1.28785086,grass,1.44762229,,0.031822,0.042954,0.09151,0.059595,0.13061,0.25936,0.2928,0.3092,0.31641,0.33329,0.25298,0.26448,0.15284
7949,198.574644,1.4821954,grass,1.28476899,,0.02976,0.039938,0.086203,0.054626,0.12299,0.2511,0.28417,0.30048,0.30784,0.32439,0.22212,0.22414,0.12065
7950,198.5976067,1.26319061,grass,1.70089994,,0.034548,0.046739,0.098029,0.064772,0.13901,0.27369,0.30926,0.32559,0.33256,0.34967,0.30022,0.32893,0.21746
7951,198.7528522,1.30060317,grass,1.75369815,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7952,198.7775977,1.43669264,grass,2.47044115,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7953,199.7855901,1.35719185,grass,2.19217528,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7954,200.03416,1.43843554,grass,1.65860177,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7955,200.2105789,1.28701096,grass,2.22892409,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7956,200.3735717,1.35691648,grass,2.1630185,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7957,200.5507881,1.63287096,grass,2.12491267,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7958,200.8205388,1.65547611,grass,2.2570056,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7959,200.9832135,1.60013253,grass,1.56640476,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7960,202.2255406,1.32278641,grass,2.25281304,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7961,202.2370472,1.7944387,grass,2.09415812,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7962,202.2650566,1.51404087,grass,1.4713491,,0.028845,0.03948,0.088828,0.050217,0.12303,0.25928,0.29257,0.30758,0.31453,0.32945,0.20903,0.19897,0.098391
7963,202.2782194,1.29553128,grass,1.75566531,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7964,202.3172699,1.42375871,grass,1.38975444,,0.031897,0.042761,0.090147,0.059794,0.12902,0.25558,0.28888,0.30569,0.31314,0.33039,0.24059,0.25014,0.14214
7965,202.5437982,1.6055729,grass,2.4148274,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7966,202.6838003,1.67336027,grass,1.38689825,,0.028771,0.039169,0.088467,0.050414,0.12378,0.27209,0.31021,0.3253,0.33208,0.3474,0.24788,0.24579,0.13139
7967,202.955519,1.79662503,grass,1.08824988,,0.02665,0.03551,0.079492,0.04649,0.11297,0.2498,0.28509,0.30072,0.30795,0.32355,0.20242,0.19525,0.097049
7968,203.0142468,1.29758279,grass,1.74969616,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7969,203.124724,1.76981187,grass,1.12185542,,0.025886,0.035018,0.081575,0.044048,0.11477,0.26569,0.30441,0.3191,0.32583,0.34055,0.22761,0.2185,0.10847
7970,203.6675697,1.33837765,grass,1.22590318,,0.030124,0.040352,0.086404,0.056474,0.12464,0.25126,0.28437,0.30091,0.30824,0.32518,0.23547,0.24375,0.13623
7971,204.0183457,1.60256952,grass,2.1273483,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7972,204.0445943,1.5399663,grass,1.69951781,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7973,204.0677083,1.76984297,grass,2.08790029,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7974,204.5679759,1.78997599,grass,1.12787509,,0.026924,0.036156,0.082374,0.047022,0.11713,0.2683,0.30835,0.32358,0.3304,0.34592,0.2491,0.24897,0.13321
7975,204.6581467,1.65904757,grass,1.24009031,,0.027759,0.037409,0.083538,0.048896,0.11775,0.25281,0.28699,0.30254,0.30971,0.32523,0.20583,0.19894,0.099978
7976,204.7129785,1.6532276,grass,1.42762226,,0.028596,0.03897,0.087653,0.049636,0.12167,0.26098,0.29563,0.31074,0.31773,0.33276,0.2114,0.20181,0.10045
7977,204.7375477,1.40271653,grass,1.52462648,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7978,204.74293,1.50966704,grass,1.62666231,,0.03057,0.042,0.094228,0.053492,0.13043,0.27987,0.31755,0.3323,0.33887,0.35392,0.26443,0.26521,0.1478
7979,204.9278786,1.75027673,grass,2.39147265,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7980,205.3112711,1.50705682,grass,1.82359444,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7981,205.4803851,1.67269091,grass,1.89257235,,0.033236,0.045589,0.10038,0.057113,0.13709,0.29701,0.33845,0.35288,0.35919,0.37413,0.30313,0.31248,0.19188
7982,205.4871171,1.35141304,grass,1.47338553,,0.032637,0.043878,0.092197,0.06138,0.13168,0.25857,0.2919,0.30864,0.31601,0.33325,0.24937,0.26144,0.15147
7983,205.490663,1.33061142,grass,1.12280187,,0.028556,0.038318,0.083751,0.052424,0.12032,0.24757,0.28013,0.29618,0.3034,0.31967,0.21851,0.21999,0.11682
7984,205.5741963,1.70702023,grass,1.29037711,,0.027024,0.036815,0.084639,0.04625,0.11779,0.26134,0.29712,0.31193,0.31881,0.33349,0.20948,0.19759,0.09565
7985,205.5791756,1.3404455,grass,1.28869004,,0.032017,0.042765,0.089688,0.061276,0.13018,0.25819,0.29271,0.30979,0.31719,0.33494,0.26631,0.28722,0.17425
7986,205.6023031,1.28536981,grass,1.64342313,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7987,206.4584791,1.34658538,grass,1.4977473,,0.031314,0.04236,0.090735,0.057524,0.12811,0.2541,0.28603,0.30219,0.30947,0.32583,0.22289,0.22458,0.12183
7988,206.5864077,1.43040142,grass,2.00448846,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7989,206.666408,1.72164862,grass,1.37223501,,0.028309,0.038504,0.0871,0.04915,0.12144,0.26647,0.30329,0.31837,0.32528,0.3404,0.22586,0.21846,0.11112
7990,206.6717664,1.42005384,grass,1.16582931,,0.028283,0.038091,0.084387,0.051298,0.12062,0.25439,0.28867,0.30445,0.31153,0.32754,0.22789,0.22881,0.12156
7991,207.0123381,1.45471243,grass,2.20196987,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7992,207.2000856,1.63922623,grass,1.8863771,,0.034842,0.047363,0.10099,0.061507,0.13901,0.28705,0.3257,0.34115,0.34793,0.36392,0.28622,0.29646,0.17794
7993,207.2166127,1.59212533,grass,2.4821204,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7994,207.5469412,1.71704433,grass,1.0410741,,0.026178,0.035162,0.081177,0.04544,0.1159,0.27091,0.31208,0.32698,0.33357,0.34883,0.26224,0.26535,0.14669
7995,208.0421701,1.40195934,grass,1.54807836,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7996,208.0554483,1.31535777,grass,2.42158191,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7997,208.0713834,1.52494974,grass,2.17405345,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7998,208.2411885,1.56578704,grass,2.39224464,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
7999,208.2923349,1.7873975,grass,1.89609136,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8000,208.4387677,1.73481783,grass,1.4884146,,0.028087,0.038994,0.092583,0.047243,0.12761,0.30259,0.3481,0.36146,0.36726,0.38109,0.31906,0.32902,0.20921
8001,208.6515207,1.35458858,grass,2.41467611,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8002,208.7139736,1.66269139,grass,2.02769972,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8003,208.8616578,1.32740518,grass,1.39880321,,0.032203,0.043071,0.089478,0.06098,0.12835,0.24596,0.27668,0.29373,0.30137,0.31873,0.2194,0.22691,0.12786
8004,209.0781488,1.64478575,grass,1.60436962,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8005,209.2909179,1.78024714,grass,2.37479258,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8006,209.3473092,1.69097979,grass,2.45630585,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8007,209.4253329,1.40980043,grass,2.09585143,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8008,209.4790214,1.56037595,grass,2.23452592,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8009,209.5523829,1.49343447,grass,1.51708744,,0.030354,0.041471,0.09234,0.054092,0.12921,0.27538,0.31278,0.32796,0.33466,0.35022,0.26466,0.26942,0.15269
8010,210.0098155,1.50061503,grass,2.45770246,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8011,210.1703708,1.60197025,grass,2.41384693,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8012,210.2286817,1.31065964,grass,1.91358477,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8013,210.2712668,1.63270028,grass,2.11276044,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8014,210.3394288,1.71967008,grass,2.19292099,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8015,210.6932391,1.32305023,grass,1.60007988,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8016,210.8132697,1.36807573,grass,1.7187073,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8017,210.8526765,1.39114973,grass,1.95446643,,0.036038,0.048888,0.10243,0.065353,0.14242,0.28411,0.32121,0.337,0.34378,0.3603,0.30461,0.32825,0.21419
8018,211.0807901,1.7307055,grass,1.26805457,,0.028813,0.038654,0.084852,0.051335,0.11995,0.2546,0.28933,0.3053,0.31261,0.32863,0.21156,0.20791,0.10779
8019,211.140931,1.36122243,grass,1.01785248,,0.02972,0.039252,0.082902,0.056527,0.12204,0.24918,0.28372,0.30072,0.30814,0.32573,0.24895,0.26566,0.15496
8020,211.34442,1.51093012,grass,1.02346884,,0.028928,0.03819,0.081627,0.053898,0.11932,0.24938,0.28445,0.30123,0.30865,0.32588,0.23581,0.24563,0.13717
8021,211.3866782,1.78684418,grass,2.28849893,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8022,211.5250441,1.35733872,grass,2.38382666,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8023,211.6650349,1.590174,grass,1.33234086,,0.027713,0.038157,0.089483,0.047934,0.12521,0.28853,0.33078,0.34488,0.35101,0.36559,0.29858,0.30853,0.18883
8024,211.8240598,1.54320385,grass,2.11664263,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8025,212.3636595,1.67090418,grass,1.32146548,,0.028032,0.038239,0.087771,0.048908,0.1232,0.27829,0.31858,0.33334,0.33989,0.35498,0.26592,0.26765,0.14887
8026,212.8465188,1.75552251,grass,1.62367984,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8027,213.3821334,1.65506791,grass,1.40112967,,0.02868,0.039032,0.087765,0.050101,0.12237,0.26432,0.30011,0.31529,0.32223,0.33743,0.22083,0.2137,0.10874
8028,213.4376431,1.52727023,grass,1.40153352,,0.030612,0.041453,0.091015,0.055788,0.12918,0.2749,0.31346,0.3292,0.33602,0.35236,0.28342,0.29938,0.18198
8029,213.4600853,1.6262132,grass,1.90138006,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8030,213.8196505,1.48021038,grass,1.41442501,,0.031029,0.041696,0.088735,0.05703,0.12575,0.25027,0.28222,0.29867,0.30614,0.32275,0.2125,0.21378,0.11577
8031,213.8587337,1.55455606,grass,2.26122943,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8032,213.9914435,1.72451229,grass,1.74352428,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8033,214.2451097,1.37869668,grass,1.16529095,,0.030932,0.040992,0.085359,0.059041,0.12444,0.24416,0.2762,0.2935,0.30118,0.31889,0.22437,0.23504,0.13322
8034,214.8194184,1.81548398,grass,1.23720079,,0.026508,0.036096,0.084268,0.044986,0.11768,0.27281,0.31265,0.32717,0.33381,0.34835,0.23391,0.22451,0.11278
8035,214.9763238,1.55996381,grass,1.9137337,,0.034957,0.047614,0.10189,0.06194,0.1406,0.29245,0.33234,0.34756,0.3541,0.37001,0.31306,0.33418,0.2184
8036,215.1291471,1.69699658,grass,1.8752015,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8037,215.4683605,1.60285448,grass,1.63845286,,0.032424,0.044055,0.095557,0.058027,0.13329,0.27917,0.31728,0.33288,0.33973,0.35581,0.27318,0.2819,0.16472
8038,215.4994167,1.60808817,grass,1.86261107,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8039,215.73506,1.86292087,grass,1.41338333,,0.029393,0.039757,0.088219,0.051164,0.12274,0.26556,0.30225,0.31773,0.32485,0.34034,0.21888,0.21196,0.10868
8040,216.6133155,1.78771896,grass,2.32487032,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8041,216.759214,1.75482336,grass,2.44574063,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8042,216.8177276,1.4030083,grass,1.29688205,,0.029312,0.03958,0.086615,0.053423,0.12307,0.2528,0.28576,0.3017,0.30889,0.32498,0.21744,0.21705,0.11486
8043,216.8274531,1.67360908,grass,1.29349858,,0.027504,0.037569,0.086957,0.047629,0.12189,0.27746,0.31759,0.3322,0.33872,0.35358,0.25824,0.25676,0.13913
8044,217.4263211,1.64258768,grass,1.12993224,,0.02761,0.036879,0.081481,0.049291,0.11627,0.24924,0.28353,0.29943,0.3067,0.32264,0.20503,0.20135,0.10319
8045,217.6033534,1.44826076,grass,1.88936722,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8046,217.6950266,1.37198082,grass,2.28805749,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8047,217.7429941,1.48278398,grass,1.11260589,,0.029345,0.038891,0.082627,0.054664,0.11978,0.24291,0.27537,0.29219,0.29976,0.31682,0.2107,0.21513,0.11712
8048,217.7825182,1.40536559,grass,1.01962225,,0.02771,0.036956,0.081109,0.050335,0.11697,0.24618,0.27951,0.2955,0.3027,0.31885,0.2125,0.21271,0.11139
8049,218.097346,1.85184568,grass,2.10850767,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8050,218.1225147,1.38836314,grass,1.13084647,,0.028055,0.03779,0.083977,0.050787,0.12009,0.2536,0.28768,0.30339,0.31044,0.32633,0.22338,0.22344,0.11774
8051,218.2798719,1.88867405,grass,2.00053782,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8052,218.2826021,1.41077504,grass,1.83264144,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8053,219.0051901,1.40448658,grass,2.48407496,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8054,219.331768,1.63971783,grass,2.4181765,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8055,219.3777956,1.58018377,grass,1.97300967,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8056,219.5503454,1.42728495,grass,2.44857165,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8057,219.6320103,1.36770364,grass,1.37118346,,0.03098,0.041678,0.088972,0.057674,0.12706,0.25372,0.28652,0.30298,0.31032,0.32709,0.22858,0.23419,0.12971
8058,219.6392584,1.76729558,grass,1.00114284,,0.026949,0.035513,0.077774,0.047812,0.11193,0.24346,0.27794,0.29409,0.30151,0.31765,0.19556,0.19191,0.097922
8059,219.8205677,1.51864936,grass,1.82302369,,0.034857,0.047281,0.10011,0.062906,0.13928,0.28277,0.32046,0.33628,0.34315,0.3596,0.28967,0.30605,0.18919
8060,220.3008563,1.78489902,grass,2.490155,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8061,220.3372712,1.78357206,grass,1.59707512,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8062,221.2334515,1.38563391,grass,1.29094973,,0.031172,0.041701,0.088268,0.058788,0.12729,0.25425,0.28786,0.30468,0.31209,0.32936,0.23981,0.25067,0.14292
8063,221.2784569,1.62226156,grass,2.17479741,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8064,221.3543433,1.7075009,grass,2.4141358,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8065,221.4480047,1.81660233,grass,1.69146065,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8066,221.4767928,1.56432632,grass,2.39217659,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8067,221.734847,1.54322581,grass,2.00192099,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8068,221.9629353,1.63710583,grass,1.19438082,,0.026524,0.036243,0.085017,0.045464,0.11926,0.27427,0.31381,0.32822,0.33469,0.34925,0.24633,0.24101,0.12574
8069,222.2213432,1.48586391,grass,1.13089137,,0.029934,0.039828,0.085473,0.056154,0.12442,0.26016,0.29701,0.31369,0.32093,0.33824,0.26496,0.28292,0.16848
8070,222.4551822,1.71003511,grass,2.02264335,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8071,222.9475348,1.89625681,grass,1.45525924,,0.028611,0.038904,0.087581,0.048673,0.12058,0.26377,0.29968,0.31468,0.32172,0.33645,0.20041,0.18782,0.091698
8072,223.0772954,1.804293,grass,1.99987349,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8073,223.1939169,1.5779931,grass,1.94864303,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
8074,223.6231208,1.39205706,grass,1.43721976,,0.030456,0.041326,0.090256,0.055492,0.12752,0.26171,0.29591,0.31173,0.31878,0.33486,0.23557,0.23811,0.12996
8075,223.6513625,1.63138178,grass,1.8574921,,0.034693,0.047162,0.10073,0.06147,0.13901,0.288,0.32709,0.34256,0.3493,0.36534,0.28966,0.30198,0.18372
8076,223.6909638,1.8853157,grass,2.11601577,,0.03348,0.045862,0.10119,0.056727,0.13748,0.30563,0.35037,0.36465,0.37088,0.38542,0.27632,0.27688,0.17546
